,userID,movieID,rating
17574,111,54001,4.0
17577,111,54286,3.0
17578,111,54503,4.5
17585,111,56174,2.5
17592,111,58559,4.0
17597,111,59315,2.0
17600,111,59784,2.5
17601,111,60069,3.5
17625,111,68157,4.5
17627,111,68954,4.0
17628,111,69122,4.5
17631,111,69844,4.0
17637,111,71535,3.5
17642,111,72998,2.0
17643,111,73017,3.5
17647,111,74458,3.5
17658,111,79132,4.5
17665,111,80463,3.5
17697,111,91529,3.5
17722,111,99114,4.0
17744,111,106782,5.0
17763,111,112852,4.5
17782,111,122904,5.0
17904,112,1,3.0
17905,112,2,1.5
17906,112,6,4.5
17907,112,16,4.5
17908,112,17,0.5
17909,112,19,4.0
17910,112,21,2.0
17911,112,25,2.5
17912,112,32,5.0
17913,112,36,0.5
17914,112,39,0.5
17915,112,47,5.0
17916,112,50,5.0
17917,112,62,4.0
17918,112,95,1.5
17919,112,104,4.0
17920,112,110,3.5
17921,112,141,4.0
17922,112,150,4.0
17923,112,161,1.5
17924,112,185,2.0
17925,112,208,2.5
17926,112,223,1.5
17927,112,253,4.5
17928,112,260,5.0
17929,112,288,4.0
17930,112,292,4.0
17931,112,300,0.5
17932,112,329,2.5
17933,112,339,1.5
17934,112,356,3.5
17935,112,357,0.5
17936,112,434,0.5
17937,112,454,4.0
17938,112,480,5.0
17939,112,508,4.5
17940,112,551,3.5
17941,112,593,4.0
17942,112,778,3.5
17943,112,780,5.0
17944,112,788,1.5
17945,112,1196,5.0
17946,112,1198,5.0
17947,112,1210,5.0
17948,112,1270,4.0
17949,112,1356,4.0
17950,112,1393,4.0
17951,112,1917,5.0
17952,112,2028,5.0
17953,112,2571,5.0
17954,112,3147,5.0
17955,112,3717,4.0
17956,112,4993,5.0
17957,112,5952,5.0
17958,112,7153,5.0
17959,112,58559,5.0
17960,112,68157,4.5
17961,112,68954,4.0
17962,112,70286,3.5
17963,112,72998,4.0
17964,112,79132,4.5
17965,112,91529,5.0
17966,112,99114,4.0
17967,112,109487,5.0
17969,113,11,3.0
17970,113,25,1.0
17971,113,39,3.0
17976,113,111,4.0
17980,113,260,4.0
17982,113,293,5.0
17984,113,356,4.0
17985,113,357,4.0
17987,113,509,5.0
17988,113,539,3.0
17991,113,587,3.0
17992,113,593,4.0
17993,113,597,4.0
17997,113,858,4.0
17999,113,903,4.0
18000,113,904,5.0
18002,113,912,5.0
18013,113,1073,5.0
18019,113,1193,5.0
18020,113,1230,5.0
18024,113,1247,4.0
18025,113,1265,3.0
18026,113,1276,4.0
18027,113,1282,4.0
18031,113,1380,3.0
18032,113,1393,1.0
18034,113,1466,3.0
18039,113,1617,5.0
18040,113,1639,2.0
18041,113,1645,1.0
18044,113,1721,4.0
18047,113,1777,4.0
18053,113,1997,4.0
18056,113,2080,5.0
18067,113,2671,2.0
18068,113,2699,1.0
18073,113,2791,1.0
18075,113,2858,5.0
18150,115,21,4.0
18151,115,32,5.0
18152,115,34,2.0
18153,115,110,3.0
18155,115,153,3.0
18157,115,260,5.0
18158,115,296,5.0
18159,115,364,4.0
18160,115,368,4.0
18161,115,370,4.0
18162,115,380,1.0
18164,115,457,4.0
18165,115,480,5.0
18167,115,553,5.0
18168,115,588,4.0
18169,115,589,5.0
18170,115,590,3.0
18171,115,592,5.0
18172,115,593,5.0
18173,115,594,3.0
18174,115,595,4.0
18175,115,653,2.0
18176,115,736,1.0
18177,115,780,2.0
18178,115,919,4.0
18179,115,1196,5.0
18180,115,1198,4.0
18181,115,1200,5.0
18182,115,1208,5.0
18183,115,1222,5.0
18184,115,1240,5.0
18187,115,1304,5.0
18189,115,1377,1.0
18191,115,1387,5.0
18192,115,1391,2.0
18193,115,1407,5.0
18196,115,1580,4.0
18197,115,1610,5.0
18199,115,1617,4.0
18200,115,1645,4.0
18201,115,1682,4.0
18203,115,1721,4.0
18204,115,1777,3.0
18206,115,1923,5.0
18209,115,2028,5.0
18212,115,2321,4.0
18214,115,2355,3.0
18218,115,2571,3.0
18219,115,2617,4.0
18223,115,2700,4.0
18224,115,2701,2.0
18227,115,2762,3.0
18231,115,2804,5.0
18233,115,2858,1.0
18235,115,2916,3.0
18237,115,2947,4.0
18238,115,2987,5.0
18241,115,3052,3.0
18242,115,3081,3.0
18243,115,3114,5.0
18245,115,3175,4.0
18253,115,3578,5.0
18255,115,3671,5.0
18257,115,3751,3.0
18259,115,3753,4.0
18261,115,3793,5.0
18262,116,3,3.5
18263,116,47,3.5
18264,116,150,1.0
18265,116,160,4.0
18266,116,161,4.5
18267,116,165,3.5
18268,116,231,2.5
18269,116,339,4.5
18270,116,350,4.0
18271,116,356,4.0
18272,116,367,5.0
18273,116,377,3.5
18274,116,457,3.0
18275,116,480,4.0
18276,116,500,3.0
18277,116,527,2.0
18278,116,539,4.0
18279,116,541,5.0
18280,116,586,3.5
18281,116,589,4.0
18282,116,590,4.5
18283,116,593,2.0
18284,116,597,4.5
18285,116,736,4.0
18286,116,780,2.5
18287,116,858,1.5
18291,116,1035,5.0
18292,116,1036,3.5
18295,116,1101,5.0
18297,116,1193,4.0
18298,116,1198,5.0
18299,116,1219,2.5
18300,116,1225,3.0
18301,116,1247,2.0
18302,116,1270,4.5
18303,116,1276,3.5
18304,116,1291,4.0
18308,116,1380,4.5
18309,116,1387,5.0
18310,116,1393,2.5
18311,116,1407,3.5
18312,116,1544,4.5
18316,116,1704,3.5
18317,116,1721,4.0
18318,116,1954,3.0
18319,116,1961,4.5
18320,116,2000,4.0
18322,116,2006,5.0
18323,116,2054,2.0
18324,116,2080,3.5
18325,116,2115,4.5
18326,116,2174,1.5
18327,116,2406,4.5
18329,116,2617,2.0
18330,116,2657,3.0
18331,116,2683,0.5
18332,116,2716,3.5
18334,116,2797,3.0
18336,116,2985,2.0
18338,116,3578,4.5
18339,116,3996,2.5
18341,116,4963,4.0
18342,116,5349,3.5
18344,116,6539,4.0
18345,116,8360,4.0
18347,116,35836,2.5
18349,117,2,3.0
18350,117,3,3.0
18352,117,6,3.0
18353,117,7,4.0
18354,117,10,3.0
18355,117,11,4.0
18356,117,17,3.0
18357,117,19,2.0
18358,117,21,4.0
18361,117,32,3.0
18362,117,34,3.0
18363,117,36,3.0
18364,117,39,3.0
18367,117,47,4.0
18368,117,48,3.0
18369,117,50,4.0
18371,117,62,4.0
18374,117,110,5.0
18375,117,141,4.0
18376,117,150,4.0
18378,117,153,3.0
18379,117,158,3.0
18380,117,160,3.0
18381,117,161,3.0
18382,117,165,3.0
18383,117,168,3.0
18384,117,172,3.0
18385,117,185,3.0
18390,117,225,3.0
18393,117,231,2.0
18394,117,235,3.0
18399,117,253,4.0
18403,117,266,4.0
18409,117,288,2.0
18410,117,292,4.0
18411,117,293,3.0
18412,117,296,4.0
18413,117,300,4.0
18415,117,316,3.0
18416,117,317,3.0
18417,117,318,5.0
18418,117,329,3.0
18420,117,339,3.0
18421,117,344,2.0
18422,117,349,3.0
18423,117,350,3.0
18424,117,353,3.0
18425,117,356,4.0
18426,117,357,3.0
18428,117,364,4.0
18429,117,367,3.0
18430,117,368,4.0
18431,117,377,3.0
18432,117,380,4.0
18433,117,410,3.0
18434,117,420,3.0
18435,117,432,3.0
18436,117,434,3.0
18437,117,440,4.0
18438,117,442,3.0
18439,117,454,3.0
18440,117,457,4.0
18441,117,474,3.0
18443,117,480,4.0
18444,117,485,3.0
18447,117,500,4.0
18448,117,508,3.0
18450,117,520,3.0
18452,117,527,5.0
18456,117,539,4.0
18457,117,551,4.0
18458,117,552,4.0
18459,117,553,4.0
18460,117,555,2.0
18462,117,586,4.0
18463,117,587,4.0
18464,117,588,4.0
18465,117,589,4.0
18466,117,590,4.0
18467,117,592,3.0
18468,117,593,5.0
18469,117,594,4.0
18470,117,595,4.0
18471,117,596,4.0
18472,117,597,3.0
18473,117,608,3.0
18477,117,648,3.0
18478,117,653,3.0
18482,117,708,3.0
18484,117,733,3.0
18485,117,736,2.0
18490,117,778,3.0
18491,117,780,3.0
18494,117,786,3.0
18495,117,788,3.0
18510,117,1028,4.0
18511,117,1035,4.0
18512,117,1036,3.0
18513,117,1079,4.0
18536,119,1,3.5
18537,119,10,4.0
18540,119,173,3.0
18541,119,293,5.0
18542,119,296,4.0
18544,119,318,4.5
18545,119,356,4.0
18546,119,364,5.0
18547,119,434,4.0
18548,119,442,4.0
18550,119,1270,4.0
18551,119,1580,4.0
18552,119,1732,4.0
18553,119,2167,4.0
18554,119,2324,5.0
18555,119,2329,4.0
18556,119,2353,3.0
18557,119,2571,4.0
18558,119,2683,4.0
18559,119,2701,3.0
18560,119,3081,4.0
18561,119,3147,5.0
18564,119,3578,5.0
18565,119,3793,4.0
18569,119,4239,4.0
18571,119,4306,4.0
18575,119,4370,3.5
18580,119,4776,4.0
18581,119,4886,4.5
18582,119,4963,5.0
18583,119,4993,5.0
18584,119,4995,5.0
18587,119,5218,4.0
18588,119,5418,4.0
18591,119,5952,4.5
18592,119,5989,4.5
18594,119,6365,4.0
18595,119,6377,4.0
18596,119,6378,4.5
18597,119,6539,4.0
18598,119,6934,4.5
18599,119,7153,5.0
18604,119,8644,4.0
18605,119,8961,4.0
18606,119,30707,5.0
18609,119,32587,4.0
18612,119,33794,3.5
18613,119,35836,4.0
18616,119,44191,4.5
18621,119,48516,4.0
18622,119,48774,4.0
18623,119,49272,5.0
18624,119,50872,4.0
18626,119,51662,5.0
18629,119,54286,4.5
18631,119,56174,4.5
18632,119,58559,4.5
18634,119,59784,4.0
18635,119,60069,4.0
18639,119,63082,5.0
18646,119,68157,4.0
18648,119,68954,5.0
18649,119,69122,5.0
18650,119,70286,4.5
18651,119,72998,5.0
18652,119,73017,4.5
18654,119,74458,4.0
18655,119,76093,4.0
18657,119,78499,3.5
18659,119,79132,4.0
18660,119,80463,5.0
18662,119,81845,4.0
18673,119,91529,4.5
18682,119,99114,4.0
18694,119,106782,4.5
18699,119,109374,3.5
18721,119,122904,4.5
18773,121,1,4.0
18775,121,6,5.0
18776,121,11,4.0
18777,121,16,5.0
18778,121,19,2.0
18780,121,25,4.0
18781,121,39,4.0
18783,121,47,3.0
18784,121,62,5.0
18785,121,95,3.0
18786,121,110,4.0
18787,121,141,4.0
18788,121,150,3.0
18789,121,161,3.0
18790,121,163,4.0
18792,121,225,3.0
18796,121,253,3.0
18798,121,266,3.0
18801,121,288,4.0
18802,121,292,3.0
18803,121,296,4.0
18804,121,300,3.0
18805,121,316,3.0
18806,121,318,5.0
18807,121,337,4.0
18808,121,344,3.0
18809,121,349,3.0
18810,121,353,3.0
18811,121,356,4.0
18812,121,377,3.0
18813,121,380,3.0
18814,121,432,2.0
18815,121,434,3.0
18816,121,435,2.0
18817,121,440,4.0
18818,121,454,3.0
18819,121,457,3.0
18820,121,474,3.0
18822,121,508,3.0
18823,121,527,3.0
18824,121,539,4.0
18825,121,555,4.0
18826,121,590,4.0
18827,121,592,3.0
18828,121,595,3.0
18829,121,597,3.0
18830,121,780,4.0
18831,122,2,4.0
18832,122,19,3.5
18833,122,32,5.0
18834,122,47,4.5
18835,122,50,5.0
18836,122,70,4.5
18837,122,104,4.0
18838,122,111,5.0
18839,122,165,5.0
18840,122,231,4.5
18841,122,253,4.5
18842,122,260,5.0
18843,122,288,5.0
18844,122,292,4.0
18845,122,296,5.0
18846,122,318,5.0
18847,122,356,5.0
18848,122,442,4.0
18849,122,480,4.0
18850,122,520,4.0
18851,122,551,5.0
18852,122,555,4.5
18853,122,589,5.0
18854,122,592,4.5
18855,122,593,5.0
18856,122,608,5.0
18858,122,778,5.0
18859,122,780,4.0
18860,122,784,5.0
18861,122,858,5.0
18862,122,923,5.0
18863,122,1073,5.0
18864,122,1080,5.0
18865,122,1089,5.0
18866,122,1090,5.0
18867,122,1136,5.0
18868,122,1196,5.0
18869,122,1197,5.0
18870,122,1199,5.0
18871,122,1200,5.0
18872,122,1208,5.0
18873,122,1210,5.0
18874,122,1213,5.0
18875,122,1214,5.0
18876,122,1219,4.0
18877,122,1220,4.5
18878,122,1222,5.0
18880,122,1247,5.0
18882,122,1265,5.0
18883,122,1270,5.0
18885,122,1276,5.0
18887,122,1377,4.5
18888,122,1391,5.0
18889,122,1394,5.0
18892,122,1676,4.5
18893,122,1682,5.0
18895,122,1732,5.0
18898,122,1923,4.5
18899,122,1961,5.0
18900,122,1968,4.5
18902,122,2011,4.5
18903,122,2012,4.0
18907,122,2291,5.0
18908,122,2355,4.5
18910,122,2502,5.0
18911,122,2542,5.0
18912,122,2571,5.0
18913,122,2692,4.5
18914,122,2710,4.5
18916,122,2762,5.0
18917,122,2804,5.0
18918,122,2916,5.0
18919,122,2918,4.5
18920,122,2959,5.0
18921,122,2987,4.5
18922,122,2997,5.0
18925,122,3114,5.0
18926,122,3160,5.0
18927,122,3175,4.5
18928,122,3253,4.0
18932,122,3481,4.5
18934,122,3535,5.0
18935,122,3671,4.5
18937,122,3793,4.0
18939,122,3911,5.0
18940,122,3949,5.0
18942,122,4011,5.0
18944,122,4027,5.0
18946,122,4239,4.5
18947,122,4262,5.0
18951,122,4776,5.0
18952,122,4816,4.5
18955,122,4886,5.0
18956,122,4963,4.0
18958,122,4979,5.0
18963,122,5669,4.5
18966,122,5989,4.5
18968,122,6333,4.5
18969,122,6377,4.5
18970,122,6502,5.0
18977,122,7438,5.0
18980,122,8641,4.5
18981,122,8644,4.0
18983,122,8874,5.0
18993,122,33679,4.0
18998,122,46578,5.0
19002,122,48385,4.5
19003,122,48516,5.0
19004,122,48774,5.0
19005,122,48780,5.0
19006,122,49272,4.5
19007,122,51255,5.0
19014,122,54503,5.0
19019,122,55820,5.0
19020,122,56174,4.0
19023,122,58559,4.0
19026,122,60069,5.0
19037,122,68954,5.0
19038,122,69122,4.5
19043,122,71535,4.5
19046,122,72998,4.5
19047,122,74458,5.0
19052,122,79132,4.5
19055,122,80463,5.0
19069,122,91529,4.0
19084,122,99114,5.0
19095,122,106782,5.0
19099,122,109487,5.0
19101,122,112852,4.0
19123,123,47,4.5
19124,123,260,4.5
19125,123,293,3.5
19126,123,296,4.0
19127,123,318,4.0
19128,123,593,4.0
19129,123,1196,4.0
19130,123,2329,4.5
19131,123,2571,4.0
19132,123,2858,3.5
19133,123,2959,4.5
19134,123,4226,4.5
19135,123,4776,4.0
19136,123,4886,4.0
19137,123,4993,3.5
19138,123,5952,3.5
19139,123,6016,3.5
19140,123,7153,3.5
19142,123,48780,4.0
19144,123,54286,3.5
19147,123,59315,4.0
19150,123,68157,4.0
19153,123,76093,4.5
19154,123,79132,4.0
19155,123,80463,4.5
19160,123,89745,4.0
19161,123,91500,3.5
19165,123,99114,4.5
19169,123,109487,4.5
19174,123,112852,4.0
19229,125,2,4.0
19231,125,110,4.5
19232,125,208,4.0
19233,125,223,5.0
19234,125,288,5.0
19235,125,296,4.5
19236,125,318,4.0
19237,125,337,5.0
19238,125,356,5.0
19241,125,555,4.0
19242,125,589,4.0
19243,125,593,4.0
19244,125,608,3.0
19245,125,858,4.5
19249,125,1193,5.0
19250,125,1206,4.5
19251,125,1210,4.0
19252,125,1215,4.0
19253,125,1221,4.5
19254,125,1240,4.0
19256,125,1265,4.5
19257,125,1270,5.0
19259,125,1580,4.0
19261,125,1625,5.0
19263,125,1732,4.5
19267,125,2321,5.0
19269,125,2571,5.0
19272,125,2657,2.0
19273,125,2692,4.0
19275,125,2858,5.0
19276,125,2918,4.0
19277,125,2959,5.0
19278,125,3052,5.0
19280,125,3147,4.0
19283,125,3949,2.5
19284,125,4022,3.5
19286,125,4226,4.0
19287,125,4246,2.5
19290,125,4848,4.5
19292,125,4878,4.5
19293,125,4973,0.5
19294,125,4979,4.5
19295,125,4995,4.0
19297,125,5218,3.5
19299,125,5459,3.0
19301,125,5816,3.0
19303,125,5956,4.5
19304,125,6016,4.0
19305,125,6502,3.5
19306,125,6539,4.0
19307,125,6711,3.0
19308,125,6874,4.5
19315,125,7361,4.5
19317,125,7438,4.5
19319,125,8360,3.5
19320,125,8368,3.0
19322,125,8665,3.0
19336,125,33794,4.0
19337,125,35836,4.0
19342,125,44191,3.5
19346,125,45722,3.5
19349,125,48385,4.5
19350,125,48516,4.0
19351,125,48774,4.5
19354,125,52973,4.5
19355,125,53125,4.0
19357,125,54286,2.5
19358,125,54503,4.5
19361,125,55820,0.5
19363,125,56174,2.0
19365,125,58559,4.0
19367,125,59315,3.5
19368,125,59784,4.0
19369,125,60069,4.0
19385,125,68157,2.5
19387,125,68358,3.5
19388,125,68954,4.0
19392,125,70286,4.0
19401,125,72998,4.5
19406,125,76093,4.0
19411,125,79132,4.0
19434,125,91500,2.0
19459,125,99114,4.0
19469,125,106782,4.5
19475,125,109487,3.5
19496,125,122904,4.5
19682,129,47,3.5
19683,129,110,4.0
19684,129,160,3.5
19685,129,185,3.5
19686,129,208,4.0
19688,129,253,3.5
19689,129,260,4.0
19690,129,292,3.5
19691,129,316,4.5
19692,129,480,3.5
19693,129,485,3.5
19694,129,541,3.5
19695,129,588,3.5
19696,129,597,4.0
19697,129,648,4.0
19698,129,653,3.5
19699,129,733,4.0
19700,129,736,4.0
19701,129,780,3.5
19702,129,1073,4.0
19703,129,1101,4.0
19704,129,1136,3.5
19705,129,1196,4.0
19706,129,1197,5.0
19707,129,1210,4.0
19708,129,1222,4.0
19710,129,1380,4.5
19711,129,1517,3.5
19712,129,1527,4.5
19713,129,1544,4.0
19714,129,1573,3.5
19715,129,1625,4.0
19716,129,1676,5.0
19718,129,1721,3.5
19720,129,1968,3.5
19722,129,2028,4.5
19726,129,2167,4.0
19727,129,2174,4.5
19728,129,2396,4.0
19729,129,2571,4.5
19730,129,2628,3.5
19731,129,2683,3.0
19732,129,2692,4.5
19733,129,2706,3.5
19734,129,2791,4.0
19735,129,2858,4.5
19737,129,2916,4.0
19738,129,2959,4.0
19739,129,2987,4.0
19742,129,3421,4.0
19744,129,3578,4.5
19745,129,3623,3.5
19748,129,3793,4.0
19749,129,3948,3.5
19750,129,3977,3.5
19751,129,3996,4.0
19752,129,4025,3.0
19754,129,4226,3.0
19755,129,4306,3.5
19756,129,4308,4.0
19758,129,4370,2.5
19760,129,4447,3.5
19761,129,4878,2.5
19762,129,4886,4.0
19763,129,4896,4.0
19764,129,4963,4.0
19765,129,4993,4.5
19768,129,5378,3.5
19769,129,5418,4.0
19770,129,5445,4.0
19771,129,5481,2.5
19772,129,5502,4.0
19773,129,5618,4.5
19775,129,5816,4.0
19776,129,5952,4.5
19779,129,6333,4.5
19780,129,6365,4.0
19781,129,6378,4.0
19782,129,6502,3.5
19784,129,6539,4.0
19785,129,6711,4.0
19786,129,6863,4.0
19787,129,6874,4.5
19788,129,6934,3.5
19790,129,7143,5.0
19791,129,7153,4.5
19792,129,7438,4.0
19795,129,8368,4.0
19796,129,8644,4.0
19797,129,8665,4.0
19798,129,8874,4.0
19800,129,30793,3.5
19803,129,32587,4.5
19806,129,33493,3.5
19808,129,33679,5.0
19809,129,33794,4.5
19811,129,35836,4.0
19814,129,40815,4.0
19816,129,41566,4.0
19817,129,44191,4.5
19819,129,45499,4.5
19820,129,45722,4.0
19851,131,47,4.0
19852,131,50,4.0
19853,131,110,2.5
19854,131,111,4.0
19855,131,260,2.5
19856,131,293,4.0
19857,131,296,4.0
19858,131,318,4.0
19859,131,356,3.0
19860,131,541,4.0
19861,131,593,4.0
19862,131,608,4.0
19863,131,778,4.0
19864,131,858,4.0
19865,131,908,4.0
19868,131,1089,4.0
19870,131,1136,3.0
19871,131,1193,3.5
19872,131,1196,2.5
19873,131,1200,3.5
19874,131,1213,4.0
19875,131,1214,4.5
19876,131,1221,4.0
19879,131,1276,4.0
19880,131,1288,3.5
19881,131,1617,4.0
19882,131,2028,2.5
19885,131,2329,3.5
19887,131,2571,3.0
19889,131,2858,3.5
19895,131,3949,2.5
19896,131,4011,3.5
19897,131,4226,4.0
19898,131,4878,1.5
19899,131,4993,3.5
19902,131,5952,3.5
19904,131,6016,4.0
19906,131,7153,3.5
19908,131,7361,3.5
19910,131,48516,3.5
19911,131,48780,3.5
19912,131,58559,4.0
19916,131,79132,4.0
19917,131,89745,4.0
19918,131,91529,4.0
19919,132,1,2.0
19920,132,17,3.0
19922,132,32,3.0
19923,132,34,1.5
19924,132,39,3.0
19926,132,47,4.0
19927,132,48,3.0
19928,132,50,4.0
19930,132,70,2.5
19932,132,141,3.5
19933,132,158,2.0
19934,132,163,2.0
19938,132,235,3.0
19940,132,253,2.0
19942,132,260,2.0
19944,132,288,4.0
19945,132,293,4.0
19946,132,296,4.0
19950,132,318,4.5
19952,132,337,3.0
19953,132,344,1.5
19955,132,353,3.0
19957,132,356,4.0
19958,132,357,3.5
19959,132,364,4.5
19961,132,410,3.0
19963,132,500,2.5
19964,132,520,1.5
19965,132,539,3.0
19966,132,551,3.5
19967,132,555,3.5
19970,132,586,2.0
19971,132,588,3.5
19972,132,592,2.0
19973,132,593,3.5
19974,132,594,3.0
19975,132,595,4.5
19976,132,596,2.0
19978,132,673,2.0
19979,132,778,3.0
19980,132,788,2.0
19983,132,858,3.0
19987,132,904,4.0
19989,132,912,3.0
19993,132,919,3.5
19995,132,1028,4.0
19996,132,1035,3.5
19999,132,1073,3.5
20000,132,1079,3.5
20002,132,1089,3.0
20003,132,1097,3.5
20006,132,1196,2.0
20007,132,1206,3.5
20008,132,1210,2.0
20009,132,1219,4.0
20010,132,1221,3.0
20012,132,1246,3.5
20014,132,1258,4.0
20015,132,1259,3.0
20016,132,1270,3.5
20020,132,1307,3.5
20024,132,1380,3.0
20025,132,1391,2.0
20027,132,1407,2.0
20030,132,1485,2.5
20031,132,1517,3.0
20032,132,1527,3.5
20037,132,1682,3.5
20038,132,1704,3.0
20039,132,1721,3.0
20041,132,1732,2.5
20043,132,1777,2.0
20044,132,1784,2.5
20046,132,1917,3.0
20047,132,1923,2.0
20048,132,1968,4.0
20049,132,2011,3.5
20050,132,2012,3.0
20053,132,2078,3.0
20054,132,2081,2.0
20058,132,2174,4.0
20059,132,2291,4.0
20060,132,2321,3.0
20061,132,2324,4.0
20062,132,2329,4.0
20065,132,2396,3.0
20068,132,2470,3.0
20071,132,2571,4.5
20072,132,2572,4.0
20074,132,2628,2.0
20075,132,2657,4.5
20076,132,2671,3.5
20077,132,2683,3.5
20078,132,2699,1.5
20079,132,2706,2.0
20081,132,2797,2.0
20082,132,2858,4.5
20085,132,2959,4.0
20086,132,2987,3.0
20087,132,2997,4.0
20088,132,3052,2.5
20091,132,3081,3.0
20094,132,3160,3.0
20103,132,3481,4.0
20104,132,3489,2.0
20107,132,3717,2.0
20108,132,3751,3.0
20110,132,3793,3.5
20113,132,3897,3.5
20114,132,3948,2.0
20115,132,3949,4.0
20117,132,3977,2.5
20118,132,3996,4.0
20121,132,4018,3.0
20122,132,4027,1.5
20123,132,4034,2.0
20125,132,4226,4.0
20127,132,4239,2.5
20128,132,4246,4.5
20129,132,4306,3.5
20130,132,4308,4.0
20132,132,4447,2.5
20136,132,4720,3.5
20140,132,4848,4.5
20143,132,4878,3.5
20144,132,4886,3.0
20145,132,4896,3.0
20146,132,4963,3.0
20147,132,4973,4.0
20149,132,4993,4.5
20150,132,4995,3.0
20153,132,5218,3.5
20156,132,5299,3.0
20157,132,5349,3.0
20160,132,5481,3.0
20161,132,5502,2.0
20163,132,5618,3.5
20165,132,5669,3.0
20169,132,5816,3.0
20171,132,5952,3.0
20172,132,5956,1.5
20184,132,6333,3.0
20186,132,6365,3.5
20188,132,6377,3.0
20189,132,6539,3.0
20191,132,6711,4.0
20193,132,6863,4.0
20194,132,6874,4.5
20195,132,6934,3.0
20196,132,6942,4.5
20201,132,7147,3.5
20202,132,7153,4.0
20205,132,7361,4.0
20207,132,7438,4.5
20210,132,8360,3.0
20211,132,8368,3.0
20217,132,8874,3.5
20218,132,8961,3.0
20228,132,30793,3.5
20231,132,32587,4.0
20232,132,33679,2.5
20233,132,33794,3.0
20241,132,44191,3.0
20243,132,45499,3.0
20245,132,45722,3.0
20247,132,46578,4.0
20250,132,48394,3.0
20251,132,48516,3.0
20252,132,48780,3.5
20254,132,50872,3.5
20257,132,56367,3.0
20259,132,58559,3.5
20260,132,60069,0.5
20261,132,63082,3.5
20263,132,68157,3.5
20264,132,68954,3.5
20265,132,79132,3.0
20336,135,1,4.0
20337,135,2,3.0
20338,135,21,3.0
20339,135,32,5.0
20340,135,47,5.0
20342,135,110,4.0
20344,135,141,4.0
20345,135,153,1.0
20347,135,161,5.0
20348,135,165,1.0
20350,135,223,5.0
20351,135,231,2.0
20352,135,260,4.0
20354,135,288,3.0
20355,135,292,4.0
20356,135,293,4.0
20357,135,296,4.0
20358,135,300,4.0
20359,135,318,5.0
20360,135,329,2.0
20361,135,349,2.0
20362,135,367,4.0
20363,135,377,4.0
20364,135,380,3.0
20366,135,410,4.0
20367,135,420,3.0
20369,135,457,4.0
20370,135,466,3.0
20371,135,480,5.0
20372,135,485,5.0
20374,135,520,3.0
20375,135,527,5.0
20376,135,551,4.0
20377,135,587,4.0
20378,135,589,4.0
20379,135,592,5.0
20380,135,593,5.0
20381,135,608,4.0
20382,135,648,4.0
20385,135,673,2.0
20387,135,780,3.0
20389,135,788,4.0
20392,135,858,4.0
20394,135,912,4.0
20395,135,919,5.0
20397,135,1036,5.0
20398,135,1073,5.0
20400,135,1097,4.0
20402,135,1136,5.0
20403,135,1196,4.0
20404,135,1197,5.0
20405,135,1198,4.0
20406,135,1199,5.0
20407,135,1200,5.0
20408,135,1203,5.0
20409,135,1206,5.0
20410,135,1210,4.0
20411,135,1213,4.0
20412,135,1214,4.0
20413,135,1215,5.0
20414,135,1220,4.0
20415,135,1225,3.0
20416,135,1230,4.0
20417,135,1240,5.0
20418,135,1259,5.0
20420,135,1265,5.0
20421,135,1291,4.0
20424,135,1356,2.0
20426,135,1370,2.0
20428,135,1374,4.0
20431,135,1377,2.0
20435,135,1387,5.0
20436,135,1391,3.0
20437,135,1393,3.0
20438,135,1407,4.0
20447,135,1517,5.0
20448,135,1544,1.0
20449,135,1552,2.0
20451,135,1573,4.0
20452,135,1580,4.0
20453,135,1584,3.0
20455,135,1610,3.0
20457,135,1625,3.0
20458,135,1639,4.0
20459,135,1653,5.0
20461,135,1676,3.0
20462,135,1682,4.0
20466,135,1721,2.0
20468,135,1732,4.0
20476,135,1917,1.0
20479,135,1923,5.0
20480,135,1954,4.0
20482,135,1968,4.0
20483,135,2000,5.0
20489,135,2028,4.0
20494,135,2115,4.0
20498,135,2167,4.0
20504,135,2302,4.0
20506,135,2321,2.0
20507,135,2324,4.0
20508,135,2353,3.0
20512,135,2395,3.0
20513,135,2406,4.0
20520,135,2470,3.0
20521,135,2502,4.0
20524,135,2571,5.0
20525,135,2599,3.0
20527,135,2628,2.0
20528,135,2683,4.0
20529,135,2692,4.0
20530,135,2700,5.0
20531,135,2706,4.0
20536,135,2762,3.0
20538,135,2791,5.0
20541,135,2804,5.0
20543,135,2858,4.0
20544,135,2916,4.0
20545,135,2959,5.0
20547,135,2985,4.0
20548,135,2987,5.0
20549,135,2997,4.0
20552,135,3052,5.0
20557,135,3175,4.0
20561,135,3253,5.0
20571,135,3481,3.0
20572,135,3489,3.0
20573,135,3527,4.0
20574,135,3578,2.0
20575,135,3623,2.0
20582,135,3793,4.0
20587,135,3911,4.0
20588,135,3948,4.0
20589,135,3994,5.0
20590,135,3996,5.0
20591,135,4022,4.0
20592,135,4027,3.0
20598,135,4226,5.0
20599,135,4306,4.0
20610,135,4776,5.0
20613,135,4896,4.0
20614,135,4993,5.0
20615,136,10,5.0
20617,136,16,5.0
20618,136,19,3.0
20620,136,34,2.0
20622,136,47,5.0
20623,136,62,5.0
20625,136,95,4.0
20626,136,110,5.0
20629,136,145,3.0
20630,136,150,2.0
20632,136,153,3.0
20633,136,158,3.0
20634,136,160,3.0
